,carat,cut,color,depth,table,x,y,z,price
5180,0.91,Ideal,E,62.5,56.0,6.16,6.19,3.86,3774
5181,0.83,Ideal,D,62.0,55.0,6.02,6.05,3.74,3774
5182,0.83,Ideal,F,62.0,55.0,6.03,6.07,3.75,3774
5183,0.9,Premium,G,61.3,60.0,6.17,6.14,3.77,3774
5184,0.9,Premium,G,62.7,59.0,6.14,6.1,3.84,3774
5185,0.9,Good,G,63.8,61.0,6.09,6.05,3.87,3774
5186,0.8,Ideal,H,61.1,56.0,6.02,5.96,3.66,3774
5187,0.9,Premium,G,62.7,58.0,6.13,6.08,3.83,3774
5188,0.83,Ideal,E,61.6,56.0,6.03,6.05,3.72,3775
5189,0.9,Good,H,63.6,55.0,6.14,6.09,3.89,3775
5190,1.07,Ideal,J,60.8,56.0,6.61,6.57,4.01,3775
5191,1.07,Premium,H,60.0,59.0,6.6,6.56,3.95,3775
5192,0.91,Very Good,G,62.7,63.0,6.05,6.0,3.78,3776
5193,0.91,Good,G,63.5,61.0,6.05,6.1,3.86,3776
5194,1.06,Ideal,I,61.4,57.0,6.57,6.63,4.05,3777
5195,0.73,Ideal,G,62.4,57.0,5.71,5.79,3.59,3777
5196,1.01,Ideal,F,61.3,57.0,6.4,6.35,3.91,3777
5197,0.71,Premium,E,62.7,60.0,5.73,5.62,3.56,3779
5198,0.9,Good,F,62.7,58.0,6.11,6.13,3.84,3780
5199,0.9,Good,F,62.9,57.0,6.08,6.13,3.84,3780
5200,0.9,Very Good,F,61.3,58.0,6.08,6.13,3.74,3780
5201,0.73,Ideal,E,62.0,57.0,5.73,5.79,3.57,3780
5202,1.04,Very Good,D,63.1,58.0,6.39,6.33,4.01,3780
5204,1.0,Good,J,63.8,59.0,6.34,6.27,4.02,3780
5205,1.04,Premium,G,60.3,58.0,6.6,6.55,3.96,3780
5206,1.0,Premium,J,62.8,59.0,6.37,6.27,3.97,3780
5208,1.0,Premium,I,62.5,56.0,6.38,6.3,3.96,3780
5209,0.9,Ideal,G,60.3,56.0,6.27,6.23,3.77,3780
5210,0.9,Premium,D,59.8,61.0,6.21,6.17,3.7,3780
5211,0.72,Ideal,F,60.9,56.0,5.83,5.77,3.53,3780
5212,1.0,Premium,J,60.8,58.0,6.44,6.39,3.9,3780
5213,1.0,Premium,I,61.6,59.0,6.41,6.34,3.93,3780
5214,0.9,Premium,F,62.7,58.0,6.16,6.09,3.84,3780
5216,1.5,Premium,D,62.4,60.0,7.37,7.19,4.54,3780
5217,0.82,Ideal,H,61.4,56.0,6.01,6.05,3.71,3781
5218,0.91,Premium,D,62.3,57.0,6.22,6.14,3.85,3781
5219,0.91,Good,D,63.8,58.0,6.09,6.04,3.87,3781
5220,1.2,Premium,J,61.7,57.0,6.85,6.79,4.21,3782
5221,1.01,Premium,H,62.3,60.0,6.39,6.32,3.96,3782
5222,1.01,Premium,I,62.8,58.0,6.4,6.34,4.0,3782
5223,1.07,Very Good,J,61.6,54.0,6.57,6.59,4.05,3783
5224,0.73,Ideal,G,61.0,56.0,5.82,5.86,3.56,3783
5225,0.69,Ideal,F,61.6,56.0,5.69,5.71,3.51,3784
5226,0.73,Ideal,H,62.3,55.0,5.77,5.79,3.6,3785
5227,0.92,Good,I,59.6,61.0,6.28,6.34,3.76,3785
5228,1.02,Ideal,I,60.7,57.0,6.54,6.57,3.98,3786
5229,1.02,Good,I,63.6,56.0,6.37,6.4,4.06,3786
5230,0.77,Ideal,G,61.7,55.0,5.89,5.91,3.64,3786
5231,1.04,Ideal,H,60.5,57.0,6.55,6.51,3.95,3786
5232,0.77,Very Good,D,59.6,57.0,6.01,6.03,3.59,3787
5233,0.9,Very Good,G,63.2,58.0,6.05,6.1,3.84,3787
5234,0.9,Very Good,F,62.4,59.0,6.1,6.17,3.83,3787
5235,1.16,Premium,F,62.1,59.0,6.74,6.63,4.15,3787
5236,0.85,Ideal,E,60.1,56.0,6.17,6.18,3.71,3787
5237,0.9,Fair,F,62.6,58.0,6.01,6.06,3.78,3787
5240,0.92,Premium,F,62.1,59.0,6.26,6.21,3.87,3787
5241,0.92,Premium,F,61.8,58.0,6.23,6.19,3.84,3787
5242,0.7,Ideal,D,61.2,57.0,5.69,5.75,3.5,3788
5243,1.0,Ideal,J,62.7,58.0,6.35,6.41,4.0,3788
5244,1.23,Ideal,G,61.6,55.0,6.91,6.88,4.25,3788
5245,1.0,Very Good,F,62.7,58.0,6.3,6.36,3.97,3789
5246,1.0,Very Good,F,61.7,58.0,6.32,6.36,3.91,3789
5247,0.9,Very Good,D,64.0,58.0,6.06,6.11,3.9,3789
5248,1.01,Premium,J,63.0,55.0,6.39,6.34,4.01,3790
5249,1.01,Premium,H,60.7,58.0,6.52,6.49,3.95,3790
5250,1.0,Premium,J,60.3,58.0,6.49,6.44,3.9,3790
5251,1.01,Premium,H,61.9,59.0,6.42,6.37,3.96,3790
5252,1.24,Very Good,J,63.1,60.0,6.79,6.74,4.27,3791
5253,0.59,Ideal,D,62.3,54.0,5.36,5.39,3.35,3791
5255,1.01,Very Good,I,61.4,63.0,6.33,6.38,3.9,3792
5256,0.9,Good,G,63.9,61.0,6.01,5.97,3.83,3792
5257,1.14,Premium,J,62.4,59.0,6.7,6.62,4.16,3792
5258,1.01,Very Good,J,62.7,55.0,6.42,6.44,4.03,3793
5259,0.8,Ideal,F,61.2,56.0,6.01,5.98,3.67,3793
5260,1.19,Ideal,H,60.3,57.0,6.83,6.93,4.15,3794
5261,1.12,Very Good,E,60.9,63.0,6.59,6.65,4.03,3794
5262,0.9,Ideal,H,62.3,57.0,6.16,6.19,3.85,3794
5263,0.82,Very Good,E,60.4,61.0,6.06,6.09,3.67,3795
5264,0.72,Ideal,F,61.7,56.0,5.73,5.77,3.55,3795
5265,1.21,Very Good,E,63.3,63.0,6.72,6.67,4.24,3795
5266,1.03,Good,J,63.7,56.0,6.42,6.35,4.07,3795
5267,0.9,Good,E,63.9,57.0,6.12,6.08,3.9,3795
5268,1.01,Very Good,G,62.7,58.0,6.32,6.43,4.0,3796
5269,1.02,Very Good,J,59.3,58.0,6.56,6.62,3.91,3796
5270,0.91,Good,D,64.0,58.0,6.06,6.09,3.89,3796
5271,0.79,Very Good,E,63.1,60.0,5.88,5.84,3.7,3796
5272,0.9,Ideal,F,61.9,56.0,6.19,6.24,3.85,3796
5273,0.73,Ideal,F,61.2,57.0,5.79,5.84,3.56,3797
5274,0.73,Ideal,F,61.4,55.0,5.8,5.83,3.57,3797
5275,1.13,Ideal,H,60.4,56.0,6.78,6.7,4.07,3797
5276,1.13,Ideal,E,62.0,55.0,6.7,6.66,4.14,3797
5277,0.72,Very Good,E,60.5,55.0,5.82,5.85,3.53,3798
5279,0.9,Very Good,D,62.5,58.0,6.12,6.16,3.84,3798
5280,0.82,Ideal,F,61.5,57.0,6.01,6.05,3.71,3798
5281,0.9,Ideal,D,60.9,57.0,6.2,6.24,3.79,3798
5282,0.9,Good,D,59.5,62.0,6.2,6.23,3.7,3798
5283,0.71,Very Good,D,62.3,60.0,5.65,5.71,3.54,3799
5284,1.0,Good,F,64.1,58.0,6.35,6.26,4.04,3799
5285,0.71,Ideal,F,61.9,56.0,5.66,5.72,3.53,3799
5286,1.0,Very Good,F,63.2,59.0,6.31,6.25,3.97,3799
5287,1.06,Ideal,H,60.4,57.0,6.64,6.58,3.99,3799
5288,0.92,Very Good,H,60.6,60.0,6.28,6.33,3.82,3800
5289,1.16,Ideal,I,62.4,55.0,6.76,6.69,4.2,3800
5290,0.91,Ideal,E,62.2,57.0,6.2,6.24,3.87,3800
5291,0.9,Premium,E,62.3,61.0,6.17,6.12,3.83,3800
5292,0.78,Very Good,D,63.2,58.0,5.87,5.81,3.69,3800
5293,0.9,Good,E,63.8,56.0,6.12,6.05,3.88,3800
5294,1.01,Premium,E,60.4,57.0,6.53,6.49,3.93,3801
5295,0.9,Good,G,64.0,59.0,6.04,6.08,3.88,3801
5296,1.01,Premium,E,59.5,60.0,6.59,6.53,3.9,3801
5297,0.71,Ideal,D,62.1,57.0,5.7,5.73,3.55,3801
5298,1.0,Good,F,63.4,60.0,6.28,6.33,4.0,3801
5299,1.01,Fair,E,60.0,60.0,6.48,6.38,3.86,3801
5300,1.01,Ideal,J,61.6,55.0,6.5,6.45,3.99,3801
5302,1.01,Premium,E,61.8,61.0,6.35,6.29,3.9,3801
5303,1.01,Very Good,E,63.4,58.0,6.43,6.34,4.05,3801
5305,0.93,Premium,G,61.7,60.0,6.25,6.2,3.84,3802
5306,0.97,Ideal,H,61.6,56.0,6.39,6.36,3.93,3802
5307,0.9,Very Good,F,61.8,60.0,6.13,6.14,3.79,3803
5308,0.9,Premium,F,59.9,59.0,6.32,6.27,3.77,3803
5310,0.85,Premium,E,60.2,60.0,6.14,6.09,3.68,3803
5311,0.9,Premium,E,60.1,62.0,6.28,6.24,3.76,3804
5312,0.9,Ideal,E,62.1,56.0,6.25,6.19,3.86,3804
5313,0.74,Ideal,H,61.1,56.0,5.84,5.91,3.59,3804
5314,0.74,Ideal,E,62.1,53.0,5.82,5.8,3.61,3804
5315,1.11,Premium,G,62.5,57.0,6.54,6.49,4.07,3804
5316,0.9,Ideal,I,61.3,56.0,6.24,6.2,3.81,3805
5317,0.9,Ideal,G,62.7,53.0,6.18,6.22,3.89,3805
5318,1.08,Premium,I,62.7,57.0,6.57,6.53,4.11,3805
5319,0.9,Good,D,62.3,58.0,6.05,6.27,3.84,3806
5320,0.9,Very Good,D,61.0,59.0,6.14,6.18,3.76,3806
5321,0.9,Good,D,63.8,58.0,6.09,6.13,3.9,3806
5322,0.79,Very Good,F,61.0,55.0,6.01,6.03,3.67,3806
5324,1.03,Ideal,F,62.4,57.0,6.43,6.38,4.0,3807
5326,0.71,Very Good,E,63.0,57.0,5.66,5.7,3.58,3808
5327,1.0,Premium,G,61.8,58.0,6.44,6.4,3.97,3808
5328,0.9,Ideal,E,62.6,57.0,6.13,6.2,3.86,3808
5330,0.96,Premium,I,60.6,60.0,6.47,6.4,3.9,3808
5332,1.04,Very Good,J,63.5,59.0,6.37,6.42,4.06,3810
5333,0.82,Ideal,F,61.7,56.0,6.01,6.06,3.72,3810
5334,0.9,Very Good,H,61.6,63.0,6.14,6.1,3.77,3810
5335,1.08,Very Good,J,63.2,59.0,6.57,6.4,4.1,3810
5336,0.9,Premium,H,62.8,58.0,6.17,6.13,3.86,3810
5337,0.9,Premium,H,61.2,61.0,6.21,6.14,3.78,3810
5338,0.9,Premium,H,63.0,61.0,6.14,6.05,3.84,3810
5339,1.0,Ideal,I,60.9,57.0,6.43,6.47,3.93,3811
5340,0.78,Ideal,D,61.9,56.0,5.89,5.91,3.65,3811
5341,1.02,Good,F,63.3,61.0,6.28,6.32,3.99,3811
5342,0.91,Ideal,F,62.2,56.0,6.14,6.17,3.83,3812
5343,0.91,Ideal,F,62.4,57.0,6.18,6.22,3.87,3812
5344,0.74,Ideal,D,61.3,57.0,5.8,5.84,3.57,3812
5345,0.53,Ideal,D,62.2,55.0,5.17,5.19,3.22,3812
5346,0.93,Premium,D,60.8,60.0,6.3,6.24,3.81,3812
5347,0.9,Premium,D,62.1,60.0,6.2,6.14,3.83,3812
5348,0.9,Very Good,D,62.4,63.0,6.13,6.04,3.8,3812
5349,0.9,Fair,D,60.4,61.0,6.24,6.22,3.76,3812
5350,0.93,Good,D,63.8,59.0,6.21,6.15,3.94,3812
5351,0.8,Premium,F,60.5,59.0,6.0,6.03,3.64,3813
5352,0.74,Ideal,D,61.7,55.0,5.79,5.85,3.59,3813
5354,1.05,Very Good,E,62.2,59.0,6.44,6.51,4.03,3816
5355,1.18,Very Good,D,61.5,62.0,6.73,6.88,4.19,3816
5356,0.93,Premium,H,61.8,59.0,6.23,6.27,3.86,3816
5357,0.84,Very Good,D,62.9,58.0,5.93,6.02,3.76,3816
5359,0.72,Ideal,F,61.2,56.0,5.78,5.81,3.55,3816
5360,0.9,Good,G,64.1,59.4,6.04,6.08,3.88,3816
5361,0.9,Good,G,62.2,62.5,6.08,6.1,3.78,3816
5364,0.91,Premium,G,62.2,57.0,6.17,6.12,3.82,3816
5366,0.75,Very Good,E,60.4,56.0,5.9,5.96,3.58,3817
5367,0.92,Very Good,G,61.5,60.0,6.19,6.26,3.83,3817
5368,0.79,Ideal,D,61.3,57.0,5.95,6.0,3.66,3818
5369,0.9,Very Good,D,63.2,57.0,6.08,6.1,3.85,3818
5370,0.3,Very Good,D,63.2,57.0,4.24,4.21,2.67,574
5371,0.3,Ideal,D,63.0,55.0,4.26,4.25,2.68,574
5372,0.3,Premium,D,61.8,58.0,4.32,4.29,2.66,574
5373,0.3,Premium,D,61.2,60.0,4.31,4.28,2.63,574
5374,0.3,Premium,G,62.7,58.0,4.27,4.22,2.66,574
5375,0.34,Premium,J,61.7,58.0,4.47,4.41,2.74,574
5376,0.34,Good,I,63.7,54.0,4.48,4.43,2.84,574
5377,0.34,Premium,I,61.3,61.0,4.49,4.45,2.74,574
5378,0.34,Premium,I,61.8,57.0,4.51,4.46,2.77,574
5379,0.34,Premium,I,60.2,59.0,4.55,4.52,2.73,574
5381,0.34,Premium,I,62.7,58.0,4.43,4.4,2.77,574
5382,0.34,Premium,G,62.8,59.0,4.47,4.45,2.8,574
5383,0.34,Very Good,F,63.5,56.0,4.48,4.44,2.83,574
5384,0.34,Premium,F,60.0,62.0,4.55,4.51,2.72,574
5385,0.34,Ideal,F,60.1,56.0,4.55,4.54,2.73,574
5387,0.3,Premium,G,60.1,62.0,4.37,4.35,2.62,574
5388,0.3,Ideal,G,62.8,56.0,4.32,4.28,2.7,574
5389,0.3,Very Good,G,59.5,63.0,4.32,4.29,2.56,574
5390,0.3,Premium,G,61.0,57.0,4.34,4.31,2.64,574
5391,0.3,Premium,G,62.9,59.0,4.28,4.24,2.68,574
5392,0.3,Premium,D,60.9,58.0,4.32,4.29,2.62,574
5393,0.3,Premium,D,62.3,58.0,4.32,4.29,2.68,574
5394,0.3,Ideal,D,61.1,55.0,4.35,4.32,2.65,574
5395,0.3,Premium,D,60.2,60.0,4.35,4.32,2.61,574
5396,0.3,Ideal,D,62.1,57.0,4.33,4.3,2.68,574
5397,0.3,Premium,D,62.4,58.0,4.31,4.28,2.68,574
5398,0.3,Premium,D,61.4,59.0,4.31,4.26,2.63,574
5399,0.3,Very Good,D,63.3,57.0,4.3,4.26,2.71,574
5400,1.01,Ideal,J,62.9,56.0,6.4,6.35,4.01,3818
5401,1.01,Premium,I,62.6,58.0,6.43,6.38,4.01,3818
5402,1.01,Premium,I,62.6,55.0,6.43,6.38,4.01,3818
5403,1.01,Very Good,I,63.1,54.0,6.39,6.35,4.02,3818
5404,0.95,Premium,I,62.9,57.0,6.24,6.19,3.91,3818
5405,1.01,Premium,I,61.7,60.0,6.4,6.34,3.93,3818
5406,1.0,Good,E,63.7,61.0,6.27,6.32,4.01,3819
5408,1.0,Premium,H,59.8,56.0,6.5,6.48,3.88,3819
5409,1.0,Good,H,63.9,57.0,6.32,6.26,4.02,3819
5410,0.9,Ideal,I,62.6,54.3,6.14,6.17,3.86,3820
5411,0.9,Ideal,G,62.8,54.0,6.11,6.15,3.85,3820
5412,1.52,Premium,G,61.7,58.0,7.43,7.34,4.56,3820
5413,0.76,Ideal,F,61.9,55.0,5.88,5.84,3.63,3820
5414,0.85,Ideal,D,61.9,55.0,6.07,6.14,3.78,3821
5415,1.02,Premium,G,62.3,58.1,6.41,6.38,4.0,3822
5416,0.75,Premium,F,62.4,57.0,5.88,5.75,3.63,3822
5417,1.05,Premium,J,62.7,61.0,6.58,6.49,4.09,3822
5418,1.05,Premium,H,63.0,57.0,6.47,6.42,4.06,3822
5419,1.05,Good,H,63.9,56.0,6.44,6.37,4.09,3822
5420,0.91,Premium,F,62.5,56.0,6.21,6.15,3.86,3822
5421,1.05,Ideal,I,60.4,57.0,6.6,6.58,3.98,3822
5422,1.01,Good,J,63.2,62.0,6.29,6.33,3.99,3823
5423,1.01,Good,I,62.6,59.0,6.34,6.43,4.0,3823
5424,0.92,Very Good,D,63.3,59.0,6.18,6.12,3.89,3823
5425,1.06,Premium,J,62.0,58.0,6.53,6.45,4.04,3823
5426,1.03,Premium,G,63.0,60.0,6.39,6.35,4.01,3824
5427,1.14,Ideal,F,61.7,57.0,6.7,6.67,4.13,3824
5428,0.94,Premium,E,60.4,59.0,6.34,6.37,3.84,3825
5429,1.08,Ideal,G,62.7,54.0,6.63,6.57,4.14,3825
5430,0.91,Ideal,J,60.2,57.0,6.31,6.34,3.81,3826
5431,1.01,Good,F,63.0,60.0,6.28,6.35,3.98,3827
5432,0.79,Ideal,E,62.2,55.0,5.9,5.97,3.69,3827
5433,0.79,Very Good,E,62.2,55.0,5.95,6.01,3.72,3827
5434,0.53,Very Good,D,59.8,60.0,5.22,5.28,3.14,3827
5435,0.77,Ideal,E,61.0,56.0,5.92,5.94,3.62,3827
5436,1.05,Premium,G,60.1,60.0,6.58,6.66,3.98,3828
5437,0.91,Very Good,D,59.3,60.0,6.28,6.33,3.74,3828
5438,0.86,Ideal,E,61.8,57.0,6.1,6.13,3.78,3828
5439,0.93,Ideal,F,59.5,57.0,6.37,6.33,3.78,3828
5440,0.77,Very Good,G,62.8,58.0,5.84,5.78,3.65,3829
5441,0.91,Very Good,G,63.0,57.0,6.14,6.2,3.89,3830
5442,1.14,Premium,H,62.2,61.0,6.72,6.64,4.16,3830
5443,0.9,Very Good,E,63.2,57.0,6.15,6.12,3.88,3830
5444,0.7,Ideal,F,62.4,55.0,5.63,5.71,3.54,3830
5445,0.9,Very Good,J,63.4,59.0,6.14,6.1,3.88,3830
5447,1.2,Premium,H,60.9,60.0,6.91,6.81,4.18,3830
5448,0.9,Premium,E,61.7,58.0,6.18,6.11,3.79,3830
5449,1.0,Premium,I,62.6,56.0,6.4,6.34,3.99,3830
5450,0.95,Premium,G,59.7,61.0,6.35,6.27,3.77,3830
5451,1.06,Premium,F,62.6,59.0,6.47,6.51,4.06,3831
5452,0.8,Very Good,E,63.2,54.0,5.88,5.93,3.73,3831
5453,0.74,Ideal,G,60.7,56.0,5.9,5.88,3.58,3831
5454,0.71,Premium,E,62.5,57.0,5.67,5.62,3.53,3831
5455,1.04,Premium,H,62.1,58.0,6.5,6.52,4.04,3832
5456,1.01,Very Good,I,62.0,58.0,6.43,6.47,4.0,3832
5457,0.63,Ideal,D,61.2,53.0,5.55,5.6,3.41,3832
5458,0.76,Very Good,E,60.6,59.0,5.85,5.94,3.57,3833
5459,1.01,Very Good,I,61.4,59.0,6.42,6.45,3.95,3833
5463,1.23,Very Good,H,61.9,60.6,6.79,6.85,4.22,3835
5464,1.0,Good,J,62.0,61.0,6.36,6.45,3.97,3835
5466,0.91,Very Good,D,63.9,56.0,6.06,6.09,3.88,3837
5467,0.77,Ideal,D,61.1,57.0,5.93,5.96,3.63,3837
5468,0.83,Ideal,E,62.3,55.0,5.98,6.02,3.74,3837
5472,0.93,Very Good,H,59.3,61.0,6.33,6.39,3.77,3838
5474,0.71,Ideal,D,61.0,56.0,5.76,5.81,3.53,3838
5476,1.12,Good,I,64.3,60.0,6.59,6.56,4.23,3838
5477,1.12,Premium,G,61.0,60.0,6.7,6.64,4.07,3838
5478,1.02,Premium,D,61.4,60.0,6.47,6.42,3.96,3838
5479,0.9,Premium,H,63.0,62.0,6.09,6.0,3.81,3838
5480,0.81,Very Good,E,62.8,57.0,5.9,5.95,3.72,3839
5483,0.7,Ideal,D,62.3,55.0,5.64,5.68,3.53,3840
5484,0.9,Very Good,G,61.3,60.0,6.14,6.17,3.77,3841
5485,0.9,Very Good,G,62.0,58.0,6.14,6.18,3.82,3841
5486,0.9,Premium,G,62.7,59.0,6.1,6.14,3.84,3841
5487,0.9,Ideal,G,62.6,56.0,6.16,6.23,3.88,3841
5489,0.83,Ideal,F,61.6,58.0,6.04,6.07,3.73,3841
5490,0.9,Very Good,G,59.8,61.0,6.32,6.28,3.77,3842
5491,0.9,Very Good,F,62.8,56.0,6.11,6.15,3.85,3842
5492,0.74,Ideal,F,61.4,56.0,5.83,5.86,3.59,3842
5495,0.91,Premium,E,61.5,60.0,6.24,6.19,3.82,3842
5496,0.92,Good,D,60.3,61.0,6.29,6.38,3.82,3843
5497,0.9,Very Good,I,62.6,58.0,6.09,6.15,3.83,3844
5499,0.91,Ideal,G,60.8,57.0,6.28,6.22,3.81,3844
5500,0.93,Ideal,H,62.0,55.0,6.32,6.29,3.91,3844
5501,0.74,Ideal,F,61.7,56.0,5.79,5.87,3.6,3845
5503,0.91,Premium,F,60.8,59.0,6.28,6.25,3.81,3845
5504,1.11,Good,J,63.6,58.0,6.48,6.57,4.15,3846
5505,0.83,Ideal,H,63.4,56.0,5.96,5.99,3.79,3846
5506,0.91,Premium,E,61.6,60.0,6.14,6.1,3.77,3846
5507,1.01,Premium,F,61.7,58.0,6.46,6.41,3.97,3846
5508,1.08,Very Good,F,63.4,55.0,6.53,6.5,4.13,3847
5510,1.06,Premium,I,61.5,58.0,6.59,6.55,4.04,3847
5511,0.91,Premium,D,62.7,59.0,6.17,6.21,3.88,3848
5512,0.91,Very Good,D,62.3,57.0,6.14,6.22,3.85,3848
5513,0.91,Good,D,63.8,58.0,6.04,6.09,3.87,3848
5514,0.9,Very Good,F,63.6,58.0,6.08,6.12,3.88,3848
5515,1.08,Ideal,I,61.9,55.0,6.58,6.61,4.08,3849
5516,0.72,Ideal,G,61.9,57.0,5.72,5.75,3.55,3849
5517,1.0,Good,I,63.8,58.0,6.28,6.32,4.02,3850
5518,1.0,Good,H,63.4,61.0,6.29,6.33,4.0,3850
5519,1.0,Very Good,H,60.2,61.0,6.44,6.48,3.89,3850
5520,1.0,Premium,H,61.2,59.0,6.38,6.42,3.92,3850
5521,0.6,Ideal,D,62.3,55.0,5.38,5.4,3.36,3850
5522,0.9,Premium,G,62.9,62.0,6.06,6.02,3.8,3850
5523,1.01,Very Good,G,61.9,55.0,6.43,6.46,3.99,3852
5524,1.01,Good,G,63.7,58.0,6.31,6.35,4.03,3852
5525,1.01,Good,G,62.8,57.0,6.3,6.34,3.97,3852
5526,1.01,Good,G,63.4,57.0,6.32,6.37,4.02,3852
5527,0.81,Ideal,D,62.0,56.0,5.97,6.0,3.71,3852
5529,0.91,Very Good,H,63.1,59.0,6.16,6.13,3.88,3853
5530,0.91,Premium,H,59.6,60.0,6.29,6.25,3.74,3853
5531,1.0,Premium,F,61.7,57.0,6.42,6.35,3.94,3853
5532,0.92,Very Good,F,62.1,59.0,6.21,6.26,3.87,3854
5533,0.92,Premium,F,61.8,58.0,6.19,6.23,3.84,3854
5534,0.9,Very Good,F,61.7,60.0,6.19,6.22,3.83,3854
5535,1.11,Premium,H,59.3,59.0,6.8,6.76,4.02,3854
5536,0.91,Ideal,H,60.6,57.0,6.3,6.26,3.81,3854
5537,0.92,Ideal,H,60.5,57.0,6.3,6.29,3.81,3854
5539,0.91,Fair,D,64.4,60.0,6.08,6.04,3.9,3855
5540,0.73,Very Good,D,62.2,56.0,5.72,5.75,3.57,3856
5541,0.71,Ideal,D,61.3,57.0,5.7,5.81,3.53,3856
5542,0.93,Ideal,I,62.5,55.0,6.23,6.29,3.91,3856
5544,1.02,Premium,I,61.2,59.0,6.51,6.46,3.97,3856
5545,1.02,Premium,J,63.0,58.0,6.44,6.39,4.04,3856
5546,1.02,Ideal,J,62.8,54.0,6.46,6.43,4.05,3856
5547,1.02,Premium,J,61.8,58.0,6.5,6.44,4.0,3856
5548,1.02,Premium,I,62.0,59.0,6.45,6.42,3.99,3856
5549,1.02,Good,I,63.6,56.0,6.4,6.37,4.06,3856
5550,1.02,Ideal,I,60.7,57.0,6.57,6.54,3.98,3856
5551,0.9,Premium,E,60.4,59.0,6.24,6.21,3.76,3856
5552,0.9,Premium,E,61.6,59.0,6.26,6.18,3.83,3856
5553,1.01,Very Good,E,59.4,59.0,6.49,6.51,3.86,3857
5554,1.02,Very Good,J,62.5,58.0,6.37,6.43,4.0,3857
5555,1.0,Very Good,F,63.5,55.0,6.37,6.32,4.03,3858
5556,1.0,Premium,F,60.2,62.0,6.53,6.45,3.91,3858
5558,0.74,Ideal,D,61.8,56.0,5.79,5.82,3.59,3858
5559,1.0,Ideal,I,62.6,54.0,6.39,6.35,3.99,3858
5560,1.0,Premium,F,61.7,58.0,6.36,6.32,3.91,3858
5561,0.96,Ideal,G,61.7,57.0,6.35,6.3,3.9,3858
5563,1.0,Premium,F,59.3,62.0,6.49,6.43,3.83,3858
5564,1.0,Premium,F,60.4,58.0,6.47,6.44,3.9,3858
5566,0.9,Good,G,63.9,61.0,5.97,6.01,3.83,3859
5567,0.8,Ideal,F,61.2,56.0,5.98,6.01,3.67,3860
5568,1.0,Good,G,59.7,63.0,6.43,6.5,3.86,3860
5569,1.04,Premium,I,62.1,59.0,6.46,6.52,4.03,3861
5571,1.04,Premium,G,62.2,59.0,6.57,6.49,4.06,3861
5572,1.14,Premium,J,60.4,59.0,6.8,6.74,4.09,3861
5573,0.79,Ideal,E,62.2,55.0,5.97,5.9,3.69,3861
5577,0.9,Very Good,E,62.9,55.0,6.18,6.22,3.9,3863
5578,0.9,Very Good,E,63.6,57.0,6.08,6.12,3.88,3863
5579,0.91,Ideal,J,61.9,56.0,6.19,6.22,3.85,3863
5580,1.0,Premium,H,61.0,61.0,6.31,6.27,3.84,3864
5581,0.78,Ideal,D,62.2,55.0,5.87,5.97,3.68,3864
5582,1.12,Ideal,E,60.9,57.0,6.66,6.6,4.04,3864
5583,0.76,Ideal,E,61.6,56.0,5.85,5.9,3.62,3864
5584,1.12,Very Good,E,60.9,63.0,6.65,6.59,4.03,3864
5586,1.0,Premium,J,59.6,61.0,6.4,6.36,3.8,3864
5587,1.19,Ideal,H,60.3,57.0,6.93,6.83,4.15,3864
5588,0.92,Premium,F,59.3,61.0,6.36,6.29,3.75,3864
5589,1.5,Good,F,63.7,59.0,7.29,7.18,4.62,3864
5591,0.9,Ideal,I,62.9,58.0,6.13,6.18,3.87,3867
5592,0.9,Ideal,I,62.4,56.0,6.14,6.19,3.85,3867
5593,0.9,Very Good,E,62.3,61.0,6.12,6.17,3.83,3868
5596,1.01,Premium,H,62.1,57.0,6.47,6.37,3.99,3869
5597,1.01,Premium,H,62.8,58.0,6.43,6.34,4.01,3869
5598,0.94,Premium,F,62.6,57.0,6.27,6.25,3.92,3869
5599,0.85,Very Good,E,60.2,60.0,6.09,6.14,3.68,3871
5600,1.2,Premium,E,62.3,60.0,6.78,6.71,4.2,3871
5602,0.96,Ideal,G,62.1,57.0,6.32,6.27,3.91,3871
5603,0.9,Ideal,D,62.3,57.0,6.17,6.23,3.86,3871
5604,0.96,Good,F,63.7,54.0,6.24,6.19,3.96,3871
5607,0.9,Very Good,I,63.4,57.0,6.09,6.12,3.87,3872
5608,1.1,Ideal,E,61.9,56.0,6.59,6.63,4.09,3872
5609,0.74,Very Good,E,62.1,53.4,5.8,5.82,3.61,3872
5610,0.9,Very Good,E,59.4,58.0,6.31,6.35,3.76,3872
5611,0.89,Ideal,E,61.8,56.0,6.15,6.19,3.81,3872
5612,0.92,Very Good,F,62.8,56.0,6.19,6.23,3.9,3873
5613,0.98,Ideal,I,62.6,54.0,6.35,6.39,3.99,3873
5614,0.87,Premium,D,59.9,59.0,6.2,6.16,3.7,3873
5615,0.72,Ideal,E,62.0,56.0,5.74,5.77,3.57,3874
5616,1.12,Ideal,G,60.3,57.0,6.73,6.8,4.08,3874
5617,1.01,Premium,I,61.1,58.0,6.5,6.46,3.96,3874
5618,1.0,Good,H,63.2,59.0,6.24,6.29,3.96,3874
5621,0.96,Premium,I,60.6,60.0,6.4,6.47,3.9,3876
5622,0.91,Very Good,E,62.8,59.0,6.1,6.16,3.85,3876
